Date,State,Region,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
2020-04-11,Louisiana,St. Charles Parish,-45.0,20.0,,-41.0,-38.0,24.0
2020-04-11,Louisiana,St. Helena Parish,,-20.0,,,-58.0,
2020-04-11,Louisiana,St. James Parish,-13.0,-4.0,,,-29.0,
2020-04-11,Louisiana,St. John the Baptist Parish,-37.0,-1.0,-62.0,-57.0,-38.0,21.0
2020-04-11,Louisiana,St. Landry Parish,-38.0,20.0,,-38.0,-26.0,20.0
2020-04-11,Louisiana,St. Martin Parish,-41.0,14.0,-16.0,-46.0,-36.0,15.0
2020-04-11,Louisiana,St. Mary Parish,-34.0,-8.0,,-57.0,-41.0,13.0
2020-04-11,Louisiana,St. Tammany Parish,-45.0,2.0,-15.0,-32.0,-35.0,14.0
2020-04-11,Louisiana,Tangipahoa Parish,-31.0,5.0,-20.0,-39.0,-31.0,13.0
2020-04-11,Louisiana,Terrebonne Parish,-47.0,0.0,-8.0,-49.0,-37.0,14.0
2020-04-11,Louisiana,Union Parish,-28.0,13.0,,,-24.0,
2020-04-11,Louisiana,Vermilion Parish,-39.0,12.0,,,-27.0,12.0
2020-04-11,Louisiana,Vernon Parish,-31.0,-10.0,,,-26.0,20.0
2020-04-11,Louisiana,Washington Parish,-29.0,18.0,,,-22.0,2.0
2020-04-11,Louisiana,Webster Parish,-28.0,-9.0,,-40.0,-35.0,13.0
2020-04-11,Louisiana,West Baton Rouge Parish,-44.0,15.0,,-54.0,-34.0,
2020-04-11,Louisiana,West Carroll Parish,-16.0,-2.0,,,-47.0,
2020-04-11,Louisiana,West Feliciana Parish,-69.0,-19.0,,,-60.0,
2020-04-11,Louisiana,Winn Parish,-18.0,0.0,,,-41.0,
2020-04-11,Maine,Total,-43.0,-2.0,-16.0,-55.0,-33.0,10.0
2020-04-11,Maine,Androscoggin County,-41.0,4.0,-33.0,,-31.0,10.0
2020-04-11,Maine,Aroostook County,-43.0,9.0,-37.0,,-23.0,24.0
2020-04-11,Maine,Cumberland County,-54.0,-22.0,30.0,-65.0,-40.0,14.0
2020-04-11,Maine,Franklin County,-35.0,-13.0,-50.0,,-33.0,0.0
2020-04-11,Maine,Hancock County,-36.0,-25.0,0.0,,-27.0,18.0
2020-04-11,Maine,Kennebec County,-38.0,2.0,-47.0,-43.0,-30.0,8.0
2020-04-11,Maine,Knox County,-38.0,-24.0,,,-30.0,11.0
2020-04-11,Maine,Lincoln County,-52.0,-20.0,,,-29.0,6.0
2020-04-11,Maine,Oxford County,-43.0,2.0,-19.0,,-36.0,15.0
2020-04-11,Maine,Penobscot County,-42.0,-3.0,-27.0,-50.0,-33.0,6.0
2020-04-11,Maine,Piscataquis County,-45.0,-17.0,,,-28.0,
2020-04-11,Maine,Sagadahoc County,-40.0,-8.0,,,-36.0,13.0
2020-04-11,Maine,Somerset County,-30.0,7.0,-31.0,,-26.0,7.0
2020-04-11,Maine,Waldo County,-43.0,-28.0,,,-28.0,13.0
2020-04-11,Maine,Washington County,-50.0,-19.0,,,-25.0,
2020-04-11,Maine,York County,-42.0,1.0,20.0,-64.0,-36.0,13.0
2020-04-11,Maryland,Total,-43.0,-14.0,24.0,-49.0,-39.0,15.0
2020-04-11,Maryland,Allegany County,-41.0,-6.0,-55.0,-39.0,-30.0,20.0
2020-04-11,Maryland,Anne Arundel County,-47.0,-19.0,25.0,-80.0,-41.0,15.0
2020-04-11,Maryland,Baltimore,-44.0,-12.0,26.0,-31.0,-36.0,13.0
2020-04-11,Maryland,Baltimore County,-41.0,0.0,63.0,-32.0,-37.0,15.0
2020-04-11,Maryland,Calvert County,-33.0,-10.0,16.0,,-36.0,28.0
2020-04-11,Maryland,Caroline County,-35.0,-8.0,,,-28.0,17.0
2020-04-11,Maryland,Carroll County,-38.0,-15.0,66.0,-61.0,-36.0,15.0
2020-04-11,Maryland,Cecil County,-23.0,-17.0,66.0,-59.0,-32.0,12.0
2020-04-11,Maryland,Charles County,-38.0,-7.0,-42.0,-30.0,-39.0,15.0
2020-04-11,Maryland,Dorchester County,-25.0,-5.0,,,-25.0,13.0
2020-04-11,Maryland,Frederick County,-48.0,-19.0,36.0,-24.0,-38.0,15.0
2020-04-11,Maryland,Garrett County,-42.0,-6.0,,-35.0,-30.0,-1.0
2020-04-11,Maryland,Harford County,-39.0,-10.0,99.0,-61.0,-35.0,14.0
2020-04-11,Maryland,Howard County,-55.0,-35.0,28.0,-32.0,-46.0,18.0
2020-04-11,Maryland,Kent County,-38.0,-18.0,,,-22.0,
2020-04-11,Maryland,Montgomery County,-53.0,-28.0,32.0,-53.0,-46.0,19.0
2020-04-11,Maryland,Prince George's County,-39.0,-19.0,14.0,-49.0,-40.0,17.0
2020-04-11,Maryland,Queen Anne's County,-48.0,-24.0,-28.0,,-33.0,23.0
2020-04-11,Maryland,Somerset County,-21.0,-5.0,,,-26.0,
2020-04-11,Maryland,St. Mary's County,-39.0,3.0,-1.0,,-33.0,13.0
2020-04-11,Maryland,Talbot County,-33.0,-9.0,,,-32.0,8.0
2020-04-11,Maryland,Washington County,-42.0,-6.0,64.0,-25.0,-33.0,12.0
2020-04-11,Maryland,Wicomico County,-45.0,-16.0,,-50.0,-37.0,13.0
2020-04-11,Maryland,Worcester County,-49.0,-8.0,-37.0,,-37.0,21.0
2020-04-11,Massachusetts,Total,-49.0,-12.0,33.0,-64.0,-44.0,16.0
2020-04-11,Massachusetts,Barnstable County,-43.0,-7.0,93.0,-40.0,-38.0,13.0
2020-04-11,Massachusetts,Berkshire County,-43.0,-6.0,-24.0,-63.0,-36.0,13.0
2020-04-11,Massachusetts,Bristol County,-40.0,0.0,49.0,-33.0,-38.0,14.0
2020-04-11,Massachusetts,Dukes County,-80.0,-36.0,,-44.0,-51.0,
2020-04-11,Massachusetts,Essex County,-47.0,-15.0,59.0,-38.0,-46.0,16.0
2020-04-11,Massachusetts,Franklin County,-43.0,-7.0,-37.0,-55.0,-37.0,25.0
2020-04-11,Massachusetts,Hampden County,-44.0,1.0,39.0,-40.0,-39.0,13.0
2020-04-11,Massachusetts,Hampshire County,-52.0,-9.0,22.0,-45.0,-41.0,14.0
2020-04-11,Massachusetts,Middlesex County,-55.0,-19.0,25.0,-60.0,-47.0,17.0
2020-04-11,Massachusetts,Nantucket County,-70.0,-35.0,,,-54.0,
2020-04-11,Massachusetts,Norfolk County,-53.0,-11.0,87.0,-46.0,-45.0,17.0
2020-04-11,Massachusetts,Plymouth County,-41.0,-3.0,101.0,-36.0,-38.0,15.0
2020-04-11,Massachusetts,Suffolk County,-66.0,-19.0,-26.0,-76.0,-55.0,20.0
2020-04-11,Massachusetts,Worcester County,-42.0,-12.0,46.0,-52.0,-39.0,14.0
2020-04-11,Michigan,Total,-58.0,-15.0,59.0,-51.0,-45.0,16.0
2020-04-11,Michigan,Alcona County,1.0,,,,-50.0,
2020-04-11,Michigan,Alger County,-79.0,-45.0,-14.0,,-62.0,
2020-04-11,Michigan,Allegan County,-49.0,-4.0,,-51.0,-41.0,15.0
2020-04-11,Michigan,Alpena County,-50.0,-10.0,,,-34.0,3.0
2020-04-11,Michigan,Antrim County,-73.0,-8.0,,,-43.0,
2020-04-11,Michigan,Arenac County,-28.0,13.0,,,-35.0,
2020-04-11,Michigan,Baraga County,,-44.0,,,-63.0,
2020-04-11,Michigan,Barry County,-48.0,18.0,,,-37.0,29.0
2020-04-11,Michigan,Bay County,-59.0,-11.0,-23.0,,-41.0,14.0
2020-04-11,Michigan,Benzie County,-23.0,-3.0,,,-33.0,
2020-04-11,Michigan,Berrien County,-45.0,-2.0,123.0,-35.0,-37.0,12.0
2020-04-11,Michigan,Branch County,-55.0,-10.0,,,-40.0,21.0
2020-04-11,Michigan,Calhoun County,-51.0,-8.0,30.0,-44.0,-41.0,13.0
2020-04-11,Michigan,Cass County,-38.0,3.0,,,-32.0,25.0
2020-04-11,Michigan,Charlevoix County,-46.0,-22.0,25.0,,-43.0,
2020-04-11,Michigan,Cheboygan County,-45.0,-7.0,,,-38.0,
2020-04-11,Michigan,Chippewa County,-63.0,21.0,-50.0,,-40.0,2.0
2020-04-11,Michigan,Clare County,-63.0,4.0,,,-30.0,9.0
2020-04-11,Michigan,Clinton County,-58.0,-18.0,,-50.0,-41.0,30.0
2020-04-11,Michigan,Crawford County,-47.0,-34.0,,,-35.0,
2020-04-11,Michigan,Delta County,-51.0,-14.0,,,-34.0,9.0
2020-04-11,Michigan,Dickinson County,-38.0,-13.0,,,-29.0,0.0
2020-04-11,Michigan,Eaton County,-58.0,-22.0,,,-37.0,15.0
2020-04-11,Michigan,Emmet County,-67.0,-28.0,,,-49.0,1.0
2020-04-11,Michigan,Genesee County,-55.0,-10.0,94.0,-45.0,-46.0,15.0
2020-04-11,Michigan,Gladwin County,-54.0,-2.0,,,-38.0,0.0
2020-04-11,Michigan,Gogebic County,-41.0,-33.0,,,-41.0,
2020-04-11,Michigan,Grand Traverse County,-65.0,-26.0,80.0,-74.0,-44.0,13.0
2020-04-11,Michigan,Gratiot County,-47.0,-7.0,,,-31.0,18.0
2020-04-11,Michigan,Hillsdale County,-51.0,-15.0,,,-41.0,22.0
2020-04-11,Michigan,Houghton County,-64.0,-18.0,-29.0,,-39.0,3.0
2020-04-11,Michigan,Huron County,-38.0,-5.0,,,-32.0,0.0
2020-04-11,Michigan,Ingham County,-63.0,-22.0,104.0,-53.0,-40.0,15.0
2020-04-11,Michigan,Ionia County,-48.0,1.0,,-47.0,-34.0,28.0
2020-04-11,Michigan,Iosco County,-50.0,28.0,,,-37.0,
2020-04-11,Michigan,Iron County,-34.0,-9.0,,,-44.0,
2020-04-11,Michigan,Isabella County,-65.0,-25.0,,,-44.0,28.0
2020-04-11,Michigan,Jackson County,-54.0,-9.0,-7.0,-43.0,-39.0,14.0
2020-04-11,Michigan,Kalamazoo County,-60.0,-20.0,100.0,-60.0,-40.0,15.0
2020-04-11,Michigan,Kalkaska County,-50.0,-5.0,,,-42.0,
2020-04-11,Michigan,Kent County,-64.0,-20.0,61.0,-54.0,-44.0,16.0
2020-04-11,Michigan,Lake County,-43.0,10.0,,,-51.0,
2020-04-11,Michigan,Lapeer County,-52.0,-18.0,-32.0,,-48.0,31.0
2020-04-11,Michigan,Leelanau County,-64.0,-33.0,,,-47.0,
2020-04-11,Michigan,Lenawee County,-54.0,-11.0,,,-43.0,15.0
2020-04-11,Michigan,Livingston County,-64.0,-13.0,19.0,,-48.0,17.0
2020-04-11,Michigan,Luce County,-67.0,,,,,
2020-04-11,Michigan,Mackinac County,-75.0,-37.0,,,-60.0,
2020-04-11,Michigan,Macomb County,-58.0,-14.0,125.0,-32.0,-53.0,18.0
2020-04-11,Michigan,Manistee County,-53.0,-12.0,,,-31.0,
2020-04-11,Michigan,Marquette County,-64.0,-16.0,1.0,,-33.0,26.0
2020-04-11,Michigan,Mason County,-53.0,-11.0,,,-38.0,7.0
2020-04-11,Michigan,Mecosta County,-48.0,1.0,,,-29.0,20.0
2020-04-11,Michigan,Menominee County,-34.0,-18.0,,,-29.0,
2020-04-11,Michigan,Midland County,-56.0,-9.0,-14.0,,-38.0,30.0
2020-04-11,Michigan,Missaukee County,-37.0,,,,-30.0,
2020-04-11,Michigan,Monroe County,-57.0,-9.0,58.0,-31.0,-38.0,15.0
2020-04-11,Michigan,Montcalm County,-39.0,8.0,,,-32.0,27.0
2020-04-11,Michigan,Montmorency County,-54.0,-12.0,,,-50.0,
2020-04-11,Michigan,Muskegon County,-53.0,-8.0,136.0,,-42.0,13.0
2020-04-11,Michigan,Newaygo County,-37.0,18.0,88.0,,-32.0,25.0
2020-04-11,Michigan,Oakland County,-66.0,-22.0,63.0,-42.0,-52.0,18.0
2020-04-11,Michigan,Oceana County,-46.0,17.0,9.0,,-34.0,-1.0
2020-04-11,Michigan,Ogemaw County,-47.0,0.0,,,-31.0,
2020-04-11,Michigan,Ontonagon County,-46.0,,,,,
2020-04-11,Michigan,Osceola County,-46.0,10.0,,,-34.0,
2020-04-11,Michigan,Oscoda County,-28.0,-14.0,,,-55.0,
2020-04-11,Michigan,Otsego County,-67.0,-37.0,,,-44.0,-1.0
2020-04-11,Michigan,Ottawa County,-55.0,-20.0,176.0,-11.0,-45.0,16.0
2020-04-11,Michigan,Presque Isle County,-64.0,-4.0,,,-47.0,
2020-04-11,Michigan,Roscommon County,-55.0,30.0,-33.0,,-37.0,
2020-04-11,Michigan,Saginaw County,-63.0,-16.0,-14.0,-58.0,-44.0,15.0
2020-04-11,Michigan,Sanilac County,-46.0,-13.0,,,-36.0,12.0
2020-04-11,Michigan,Schoolcraft County,-80.0,-32.0,-22.0,,-51.0,
2020-04-11,Michigan,Shiawassee County,-47.0,-5.0,,,-43.0,28.0
2020-04-11,Michigan,St. Clair County,-54.0,-15.0,27.0,-44.0,-46.0,15.0
2020-04-11,Michigan,St. Joseph County,-40.0,-19.0,,,-38.0,27.0
2020-04-11,Michigan,Tuscola County,-41.0,-18.0,,,-38.0,27.0
2020-04-11,Michigan,Van Buren County,-41.0,4.0,,,-35.0,26.0
2020-04-11,Michigan,Washtenaw County,-63.0,-38.0,115.0,-46.0,-53.0,17.0
2020-04-11,Michigan,Wayne County,-57.0,-11.0,36.0,-55.0,-48.0,17.0
2020-04-11,Michigan,Wexford County,-56.0,-7.0,,,-40.0,12.0
2020-04-11,Minnesota,Total,-44.0,-2.0,50.0,-51.0,-36.0,14.0
2020-04-11,Minnesota,Aitkin County,-47.0,-35.0,-58.0,,-33.0,
2020-04-11,Minnesota,Anoka County,-36.0,2.0,118.0,-9.0,-36.0,14.0
2020-04-11,Minnesota,Becker County,-57.0,62.0,,,-36.0,16.0
2020-04-11,Minnesota,Beltrami County,-39.0,3.0,-38.0,,-30.0,22.0
2020-04-11,Minnesota,Benton County,-35.0,5.0,,,-33.0,21.0
2020-04-11,Minnesota,Big Stone County,,,,,-35.0,
2020-04-11,Minnesota,Blue Earth County,-57.0,-10.0,-26.0,,-32.0,23.0
2020-04-11,Minnesota,Brown County,-29.0,-21.0,,,-16.0,9.0
2020-04-11,Minnesota,Carlton County,-27.0,-14.0,,,-27.0,11.0
2020-04-11,Minnesota,Carver County,-37.0,1.0,46.0,,-33.0,28.0
2020-04-11,Minnesota,Cass County,-60.0,-4.0,-11.0,,-33.0,0.0
2020-04-11,Minnesota,Chippewa County,-19.0,,,,-22.0,
2020-04-11,Minnesota,Chisago County,-43.0,3.0,-33.0,,-32.0,24.0
2020-04-11,Minnesota,Clay County,-37.0,0.0,,,-35.0,25.0
2020-04-11,Minnesota,Clearwater County,-72.0,-28.0,,,-47.0,
2020-04-11,Minnesota,Cook County,-64.0,-58.0,,,-54.0,
2020-04-11,Minnesota,Cottonwood County,-46.0,,,,-52.0,
2020-04-11,Minnesota,Crow Wing County,-42.0,0.0,14.0,,-39.0,20.0
2020-04-11,Minnesota,Dakota County,-42.0,-4.0,90.0,-11.0,-38.0,14.0
2020-04-11,Minnesota,Dodge County,-46.0,-17.0,,,-27.0,4.0
2020-04-11,Minnesota,Douglas County,-39.0,-20.0,-47.0,-28.0,-27.0,22.0
2020-04-11,Minnesota,Faribault County,-31.0,-10.0,,,-14.0,
2020-04-11,Minnesota,Fillmore County,-52.0,-7.0,,,-21.0,
2020-04-11,Minnesota,Freeborn County,-27.0,-4.0,,-20.0,-30.0,18.0
2020-04-11,Minnesota,Goodhue County,-25.0,13.0,-20.0,,-34.0,21.0
2020-04-11,Minnesota,Grant County,,,,,-38.0,
2020-04-11,Minnesota,Hennepin County,-53.0,-6.0,65.0,-65.0,-43.0,16.0
2020-04-11,Minnesota,Houston County,-78.0,-11.0,,,-30.0,
2020-04-11,Minnesota,Hubbard County,-35.0,-4.0,,,-42.0,
2020-04-11,Minnesota,Isanti County,-26.0,14.0,-36.0,,-24.0,20.0
2020-04-11,Minnesota,Itasca County,-39.0,-4.0,,,-31.0,19.0
2020-04-11,Minnesota,Jackson County,-77.0,,,,-46.0,
2020-04-11,Minnesota,Kanabec County,-34.0,-12.0,,,-40.0,
2020-04-11,Minnesota,Kandiyohi County,-35.0,-7.0,,,-20.0,20.0
2020-04-11,Minnesota,Koochiching County,-46.0,-18.0,,,-29.0,
2020-04-11,Minnesota,Lac qui Parle County,,,,,-36.0,
2020-04-11,Minnesota,Lake County,-43.0,-16.0,25.0,,-42.0,
2020-04-11,Minnesota,Lake of the Woods County,-71.0,,,,,
2020-04-11,Minnesota,Le Sueur County,-1.0,-4.0,,,-26.0,18.0
2020-04-11,Minnesota,Lincoln County,,,,,-40.0,
2020-04-11,Minnesota,Lyon County,-39.0,-12.0,,,-26.0,4.0
2020-04-11,Minnesota,Mahnomen County,,,,,-60.0,
2020-04-11,Minnesota,Marshall County,,,,,-49.0,
2020-04-11,Minnesota,Martin County,-45.0,-16.0,,,-13.0,
2020-04-11,Minnesota,McLeod County,-32.0,-14.0,,,-22.0,21.0
2020-04-11,Minnesota,Meeker County,-31.0,-17.0,,,-21.0,3.0
2020-04-11,Minnesota,Mille Lacs County,-30.0,4.0,,,-32.0,11.0
2020-04-11,Minnesota,Morrison County,-37.0,-17.0,-61.0,,-28.0,14.0
2020-04-11,Minnesota,Mower County,-35.0,5.0,,,-17.0,20.0
2020-04-11,Minnesota,Murray County,-70.0,,,,-39.0,
2020-04-11,Minnesota,Nicollet County,-47.0,-10.0,,,-34.0,20.0
2020-04-11,Minnesota,Nobles County,-33.0,-3.0,,-49.0,-45.0,
2020-04-11,Minnesota,Norman County,,,,,-38.0,
2020-04-11,Minnesota,Olmsted County,-50.0,-1.0,107.0,-29.0,-37.0,14.0
2020-04-11,Minnesota,Otter Tail County,-41.0,0.0,-9.0,,-26.0,20.0
2020-04-11,Minnesota,Pennington County,-35.0,-23.0,,,-49.0,
2020-04-11,Minnesota,Pine County,-41.0,9.0,-47.0,,-46.0,10.0
2020-04-11,Minnesota,Pipestone County,-29.0,-20.0,,,-33.0,
2020-04-11,Minnesota,Polk County,-52.0,-19.0,,,-32.0,15.0
2020-04-11,Minnesota,Pope County,-55.0,,,,-39.0,
2020-04-11,Minnesota,Ramsey County,-54.0,-3.0,26.0,-25.0,-39.0,15.0
2020-04-11,Minnesota,Red Lake County,,,,,-37.0,
2020-04-11,Minnesota,Redwood County,-41.0,-16.0,,,-30.0,
2020-04-11,Minnesota,Renville County,-77.0,,,,-22.0,
2020-04-11,Minnesota,Rice County,-31.0,14.0,2.0,-19.0,-38.0,21.0
2020-04-11,Minnesota,Rock County,-41.0,,,,-40.0,
2020-04-11,Minnesota,Roseau County,-73.0,-23.0,,,-52.0,
2020-04-11,Minnesota,Scott County,-40.0,-6.0,83.0,,-40.0,15.0
2020-04-11,Minnesota,Sherburne County,-26.0,8.0,-42.0,,-32.0,24.0
2020-04-11,Minnesota,Sibley County,-71.0,,,,-11.0,
2020-04-11,Minnesota,St. Louis County,-51.0,-8.0,32.0,-36.0,-36.0,14.0
2020-04-11,Minnesota,Stearns County,-48.0,-2.0,-19.0,-53.0,-34.0,13.0
2020-04-11,Minnesota,Steele County,-40.0,22.0,-37.0,-47.0,-33.0,22.0
2020-04-11,Minnesota,Stevens County,-48.0,-4.0,,,-33.0,
2020-04-11,Minnesota,Swift County,-38.0,-15.0,,,-41.0,
2020-04-11,Minnesota,Todd County,-23.0,-7.0,,,-35.0,3.0
2020-04-11,Minnesota,Wabasha County,-59.0,13.0,,,-31.0,
2020-04-11,Minnesota,Wadena County,-40.0,-8.0,,,-38.0,
2020-04-11,Minnesota,Waseca County,-25.0,-9.0,,,-23.0,
2020-04-11,Minnesota,Washington County,-41.0,-7.0,136.0,-7.0,-38.0,15.0
2020-04-11,Minnesota,Watonwan County,-51.0,,,,-12.0,
2020-04-11,Minnesota,Wilkin County,,,,,-38.0,
2020-04-11,Minnesota,Winona County,-36.0,-4.0,,-54.0,-31.0,24.0
2020-04-11,Minnesota,Wright County,-39.0,7.0,79.0,,-31.0,14.0
2020-04-11,Minnesota,Yellow Medicine County,-57.0,,,,-38.0,
2020-04-11,Mississippi,Total,-35.0,1.0,-12.0,-38.0,-32.0,11.0
2020-04-11,Mississippi,Adams County,-36.0,-14.0,,,-29.0,
2020-04-11,Mississippi,Alcorn County,-40.0,-13.0,,,-31.0,1.0
2020-04-11,Mississippi,Amite County,-50.0,-31.0,,,-35.0,
2020-04-11,Mississippi,Attala County,-27.0,-11.0,,,-37.0,
2020-04-11,Mississippi,Benton County,,,,,-45.0,
2020-04-11,Mississippi,Bolivar County,-29.0,-16.0,,,-24.0,
2020-04-11,Mississippi,Calhoun County,-63.0,-30.0,,,-53.0,
2020-04-11,Mississippi,Carroll County,,,,,-48.0,
2020-04-11,Mississippi,Chickasaw County,-41.0,-25.0,,,-37.0,
2020-04-11,Mississippi,Claiborne County,-66.0,,,,-28.0,
2020-04-11,Mississippi,Clarke County,-18.0,-10.0,,,-46.0,
2020-04-11,Mississippi,Clay County,-43.0,-3.0,,-44.0,-23.0,
2020-04-11,Mississippi,Coahoma County,-37.0,-8.0,,,-36.0,
2020-04-11,Mississippi,Copiah County,-35.0,-8.0,,,-24.0,
2020-04-11,Mississippi,Covington County,-43.0,-28.0,,,-20.0,
2020-04-11,Mississippi,DeSoto County,-38.0,7.0,3.0,-35.0,-35.0,12.0
2020-04-11,Mississippi,Forrest County,-45.0,5.0,,-33.0,-30.0,19.0
2020-04-11,Mississippi,George County,-55.0,25.0,,,-29.0,
2020-04-11,Mississippi,Greene County,,-6.0,,,-47.0,
2020-04-11,Mississippi,Grenada County,-20.0,-14.0,,,-30.0,
2020-04-11,Mississippi,Hancock County,-33.0,5.0,,,-40.0,16.0
2020-04-11,Mississippi,Harrison County,-44.0,-5.0,-3.0,-46.0,-45.0,14.0
2020-04-11,Mississippi,Hinds County,-32.0,8.0,-24.0,-19.0,-27.0,10.0
2020-04-11,Mississippi,Holmes County,-55.0,-6.0,,,-51.0,
2020-04-11,Mississippi,Humphreys County,,9.0,,,-40.0,
2020-04-11,Mississippi,Itawamba County,-44.0,-8.0,,,-33.0,
2020-04-11,Mississippi,Jackson County,-33.0,-5.0,-27.0,-50.0,-43.0,14.0
2020-04-11,Mississippi,Jasper County,-55.0,-8.0,,,-40.0,
2020-04-11,Mississippi,Jefferson County,,,,,-35.0,
2020-04-11,Mississippi,Jefferson Davis County,,16.0,,,-51.0,
2020-04-11,Mississippi,Jones County,-26.0,8.0,,-47.0,-31.0,17.0
2020-04-11,Mississippi,Kemper County,,,,,-45.0,
2020-04-11,Mississippi,Lafayette County,-50.0,-28.0,,,-41.0,10.0
2020-04-11,Mississippi,Lamar County,-55.0,-9.0,,-49.0,-30.0,17.0
2020-04-11,Mississippi,Lauderdale County,-42.0,-6.0,-10.0,-40.0,-32.0,18.0
2020-04-11,Mississippi,Lawrence County,,-18.0,,,-40.0,
2020-04-11,Mississippi,Leake County,-41.0,-35.0,,,-33.0,
2020-04-11,Mississippi,Lee County,-53.0,-8.0,,-37.0,-37.0,23.0
2020-04-11,Mississippi,Leflore County,-25.0,-7.0,,,-24.0,
2020-04-11,Mississippi,Lincoln County,-32.0,-18.0,,,-26.0,
2020-04-11,Mississippi,Lowndes County,-43.0,29.0,,-43.0,-27.0,17.0
2020-04-11,Mississippi,Madison County,-40.0,-8.0,-53.0,-44.0,-33.0,27.0
2020-04-11,Mississippi,Marion County,-35.0,-12.0,,,-15.0,
2020-04-11,Mississippi,Marshall County,-33.0,-4.0,,,-33.0,5.0
2020-04-11,Mississippi,Monroe County,-56.0,25.0,,,-31.0,0.0
2020-04-11,Mississippi,Montgomery County,-58.0,-29.0,,-38.0,-43.0,
2020-04-11,Mississippi,Neshoba County,-33.0,-20.0,,,-30.0,
2020-04-11,Mississippi,Newton County,-29.0,-13.0,,,-36.0,
2020-04-11,Mississippi,Noxubee County,-71.0,2.0,,,-31.0,
2020-04-11,Mississippi,Oktibbeha County,-48.0,-22.0,,,-34.0,2.0
2020-04-11,Mississippi,Panola County,-27.0,4.0,,-34.0,-34.0,-3.0
2020-04-11,Mississippi,Pearl River County,-23.0,3.0,,-48.0,-28.0,18.0
2020-04-11,Mississippi,Perry County,,-21.0,-25.0,,-44.0,
2020-04-11,Mississippi,Pike County,-29.0,-2.0,,-35.0,-26.0,-2.0
2020-04-11,Mississippi,Pontotoc County,-47.0,-10.0,,,-47.0,-1.0
2020-04-11,Mississippi,Prentiss County,-37.0,-3.0,,,-13.0,
2020-04-11,Mississippi,Quitman County,,,,,-48.0,
2020-04-11,Mississippi,Rankin County,-49.0,-3.0,-63.0,-41.0,-28.0,11.0
2020-04-11,Mississippi,Scott County,-42.0,-4.0,,-39.0,-25.0,
2020-04-11,Mississippi,Simpson County,-42.0,-9.0,,-30.0,-17.0,
2020-04-11,Mississippi,Smith County,,-35.0,,,-48.0,
2020-04-11,Mississippi,Stone County,-29.0,-26.0,,,-31.0,
2020-04-11,Mississippi,Sunflower County,-21.0,-1.0,,-11.0,-20.0,
2020-04-11,Mississippi,Tallahatchie County,,13.0,,,-41.0,
2020-04-11,Mississippi,Tate County,-31.0,-2.0,,8.0,-27.0,
2020-04-11,Mississippi,Tippah County,-35.0,-14.0,,,-33.0,
2020-04-11,Mississippi,Tishomingo County,-26.0,0.0,,,-24.0,
2020-04-11,Mississippi,Tunica County,-50.0,-12.0,,,-50.0,
2020-04-11,Mississippi,Union County,-42.0,-16.0,,-32.0,-39.0,
2020-04-11,Mississippi,Walthall County,-58.0,-11.0,,,-35.0,
2020-04-11,Mississippi,Warren County,-32.0,-2.0,-42.0,,-27.0,16.0
2020-04-11,Mississippi,Washington County,-28.0,9.0,,,-23.0,12.0
2020-04-11,Mississippi,Wayne County,-42.0,-14.0,,,-20.0,
2020-04-11,Mississippi,Webster County,-44.0,-18.0,,,-49.0,
2020-04-11,Mississippi,Wilkinson County,,-22.0,,,-51.0,
2020-04-11,Mississippi,Winston County,-27.0,-2.0,,,-20.0,
2020-04-11,Mississippi,Yalobusha County,,-8.0,,,-51.0,
2020-04-11,Mississippi,Yazoo County,-40.0,-8.0,,,-18.0,
2020-04-11,Missouri,Total,-44.0,1.0,16.0,-36.0,-32.0,12.0
2020-04-11,Missouri,Adair County,-50.0,57.0,,,-29.0,-1.0
2020-04-11,Missouri,Andrew County,-68.0,12.0,,,-24.0,
2020-04-11,Missouri,Audrain County,-28.0,2.0,,,-23.0,6.0
2020-04-11,Missouri,Barry County,-32.0,10.0,,,-23.0,11.0
2020-04-11,Missouri,Barton County,-23.0,,,,-34.0,
2020-04-11,Missouri,Bates County,-27.0,30.0,,,-19.0,
2020-04-11,Missouri,Benton County,-48.0,136.0,,,-32.0,
2020-04-11,Missouri,Bollinger County,-50.0,-9.0,,,-45.0,
2020-04-11,Missouri,Boone County,-54.0,11.0,-13.0,-61.0,-34.0,12.0
2020-04-11,Missouri,Buchanan County,-39.0,21.0,,-17.0,-30.0,10.0
2020-04-11,Missouri,Butler County,-33.0,-3.0,,,-22.0,13.0
2020-04-11,Missouri,Caldwell County,,,,,-28.0,
2020-04-11,Missouri,Callaway County,-40.0,6.0,,,-18.0,18.0
2020-04-11,Missouri,Camden County,-43.0,2.0,,,-32.0,14.0
2020-04-11,Missouri,Cape Girardeau County,-50.0,-17.0,0.0,,-35.0,18.0
2020-04-11,Missouri,Carroll County,-30.0,,,,-34.0,
2020-04-11,Missouri,Cass County,-34.0,1.0,6.0,-23.0,-30.0,11.0
2020-04-11,Missouri,Cedar County,-23.0,-12.0,,,-27.0,
2020-04-11,Missouri,Chariton County,,,,,-39.0,
2020-04-11,Missouri,Christian County,-36.0,2.0,-34.0,,-30.0,12.0
2020-04-11,Missouri,Clark County,,-8.0,,-35.0,-28.0,
2020-04-11,Missouri,Clay County,-43.0,7.0,146.0,-27.0,-37.0,13.0
